,Yields,Baseline,Predicted Yields,Origin,Coupling Partner
934,17.0,38.68284789644013,73.26583333333336,optimization,Nitrobenzene
935,78.0,38.68284789644013,39.75784138084138,optimization,Acetophenone
936,1.0,38.68284789644013,23.87916666666667,optimization,Nitrobenzene
937,20.0,38.68284789644013,3.35,optimization,Acetophenone
938,67.0,38.68284789644013,68.06129365079364,optimization,phenylacetylene
939,84.0,38.68284789644013,60.005761904761904,optimization,Acetophenone
940,55.0,38.68284789644013,80.59380952380953,optimization,phenylacetylene
941,1.0,38.68284789644013,43.173633838383836,optimization,Acetophenone
942,39.0,38.68284789644013,25.89407142857143,optimization,Phenylacetylene
943,38.0,38.68284789644013,25.346803284134168,optimization,1-ethynyl-4-methylbenzene
944,12.0,38.68284789644013,29.90520238095238,optimization,Acetophenone
945,95.0,38.68284789644013,45.18500000000001,optimization,Nitrobenzene
946,0.0,38.68284789644013,11.204205627705626,optimization,Acetophenone
947,92.0,38.68284789644013,47.741503428417126,optimization,1-ethynyl-4-methylbenzene
948,0.0,38.68284789644013,6.09,optimization,Acetophenone
949,48.0,38.68284789644013,25.512949855699855,optimization,Acetophenone
950,38.0,38.68284789644013,16.926380952380953,optimization,Acetophenone
951,1.0,38.68284789644013,12.871768037518036,optimization,Acetophenone
952,0.0,38.68284789644013,3.71,optimization,Acetophenone
953,41.0,38.68284789644013,20.874886363636364,optimization,Acetophenone
954,1.0,38.68284789644013,49.03403191253191,optimization,1-ethynyl-4-methylbenzene
955,98.0,38.68284789644013,71.15022539960037,optimization,Acetophenone
956,1.0,38.68284789644013,12.85922619047619,optimization,Acetophenone
957,25.0,38.68284789644013,2.31,optimization,Acetophenone
958,28.0,38.68284789644013,47.37891774891775,optimization,Nitrobenzene
959,44.0,38.68284789644013,13.179380952380953,optimization,Acetophenone
960,1.0,38.68284789644013,53.84711452436452,optimization,1-ethynyl-4-methylbenzene
961,23.0,38.68284789644013,24.235833333333336,optimization,Nitrobenzene
962,80.0,38.68284789644013,82.24722619047621,optimization,Nitrobenzene
963,46.0,38.68284789644013,44.82633472409943,optimization,Acetophenone
964,1.0,38.68284789644013,15.757186896436899,optimization,Acetophenone
965,53.0,38.68284789644013,65.11583333333334,optimization,Nitrobenzene
966,44.0,38.68284789644013,30.269320346320345,optimization,1-ethynyl-4-methylbenzene
967,1.0,38.68284789644013,27.138261904761904,optimization,Nitrobenzene
968,20.0,38.68284789644013,6.96,optimization,Acetophenone
969,1.0,38.68284789644013,22.331020372601255,optimization,1-ethynyl-4-methylbenzene
970,11.0,38.68284789644013,18.8777842990343,optimization,Acetophenone
971,33.0,38.68284789644013,50.66190492840493,optimization,1-ethynyl-4-methylbenzene
972,64.0,38.68284789644013,71.15022539960037,optimization,Acetophenone
973,1.0,38.68284789644013,7.76,optimization,Nitrobenzene
974,76.0,38.68284789644013,50.74,optimization,Nitrobenzene
975,49.0,38.68284789644013,44.75666666666667,optimization,Nitrobenzene
976,93.0,38.68284789644013,64.45613492063491,optimization,Phenylacetylene
977,47.0,38.68284789644013,48.00516666666667,optimization,phenylacetylene
978,0.0,38.68284789644013,10.494568722943722,optimization,Acetophenone
979,0.0,38.68284789644013,63.71409035409035,optimization,1-ethynyl-4-methylbenzene
980,1.0,38.68284789644013,60.005761904761904,optimization,Acetophenone
981,35.0,38.68284789644013,62.5051076284826,optimization,Acetophenone
982,53.0,38.68284789644013,53.10416666666668,optimization,Nitrobenzene
983,0.0,38.68284789644013,30.150916666666667,optimization,Acetophenone
984,36.0,38.68284789644013,44.82633472409943,optimization,Acetophenone
985,36.0,38.68284789644013,59.98929986679984,optimization,Acetophenone
986,1.0,38.68284789644013,47.741503428417126,optimization,1-ethynyl-4-methylbenzene
987,1.0,38.68284789644013,22.191999999999997,optimization,Nitrobenzene
988,80.0,38.68284789644013,64.23506385281385,optimization,phenylacetylene
989,52.0,38.68284789644013,26.434773809523808,optimization,Acetophenone
990,1.0,38.68284789644013,64.47333333333334,optimization,Nitrobenzene
991,41.0,38.68284789644013,21.879666666666665,optimization,Acetophenone
992,0.0,38.68284789644013,9.923333333333332,optimization,Acetophenone
993,0.0,38.68284789644013,38.324333333333335,optimization,Acetophenone
994,80.0,38.68284789644013,69.0628253968254,optimization,phenylacetylene
995,45.0,38.68284789644013,43.16333333333334,optimization,Nitrobenzene
996,80.0,38.68284789644013,71.49111111111111,optimization,Nitrobenzene
997,30.0,38.68284789644013,65.96468861693862,optimization,Acetophenone
998,43.0,38.68284789644013,77.4955,optimization,Phenylacetylene
999,1.0,38.68284789644013,10.831190476190475,optimization,Nitrobenzene
1000,49.0,38.68284789644013,66.58907389832389,optimization,1-ethynyl-4-methylbenzene
1001,38.0,38.68284789644013,48.28166666666666,optimization,Nitrobenzene
1002,95.0,38.68284789644013,79.12734415584417,optimization,Nitrobenzene
1003,1.0,38.68284789644013,8.788672438672439,optimization,1-ethynyl-4-methylbenzene
1004,92.0,38.68284789644013,42.53200187372826,optimization,1-ethynyl-4-methylbenzene
1005,78.0,38.68284789644013,68.33225396825397,optimization,phenylacetylene
1006,73.0,38.68284789644013,72.05879761904762,optimization,phenylacetylene
1007,1.0,38.68284789644013,31.91133333333333,optimization,Acetophenone
1008,1.0,38.68284789644013,33.04083333333333,optimization,Acetophenone
1009,63.0,38.68284789644013,44.31921274618912,optimization,1-ethynyl-4-methoxybenzene
1010,93.0,38.68284789644013,77.4955,optimization,Phenylacetylene
1011,5.0,38.68284789644013,18.9349696969697,optimization,Acetophenone
1012,36.0,38.68284789644013,60.111162282162276,optimization,Acetophenone
1013,38.0,38.68284789644013,13.867235823000529,optimization,1-ethynyl-4-methylbenzene
1014,1.0,38.68284789644013,28.91,optimization,Acetophenone
1015,72.0,38.68284789644013,51.6175,optimization,Nitrobenzene
1016,62.0,38.68284789644013,47.80299999999999,optimization,Acetophenone
1017,65.0,38.68284789644013,70.33526469363969,optimization,Acetophenone
1018,0.0,38.68284789644013,34.31619047619048,optimization,Acetophenone
1019,14.0,38.68284789644013,11.643704906204905,optimization,Acetophenone
1020,40.0,38.68284789644013,40.577944444444434,optimization,Acetophenone
1021,82.0,38.68284789644013,83.59541666666668,optimization,Phenylacetylene
1022,1.0,38.68284789644013,15.070666666666666,optimization,Acetophenone
1023,45.0,38.68284789644013,36.53166666666666,optimization,Acetophenone
1024,53.0,38.68284789644013,63.58452380952381,optimization,Nitrobenzene
1025,98.0,38.68284789644013,62.63444444444444,optimization,Nitrobenzene
1026,88.0,38.68284789644013,53.906111111111116,optimization,Nitrobenzene
1027,86.0,38.68284789644013,84.59958333333336,optimization,Phenylacetylene
1028,24.0,38.68284789644013,38.58619670607169,optimization,1-ethynyl-4-methylbenzene
1029,76.0,38.68284789644013,49.241190476190475,optimization,Nitrobenzene
1030,0.0,38.68284789644013,28.335,optimization,Nitrobenzene
1031,11.0,38.68284789644013,9.149704906204905,optimization,Acetophenone
1032,56.0,38.68284789644013,40.368009918186395,optimization,Acetophenone
1033,0.0,38.68284789644013,65.53069660894661,optimization,Acetophenone
1034,98.0,38.68284789644013,70.33526469363969,optimization,Acetophenone
1035,36.0,38.68284789644013,67.4848080808081,optimization,Acetophenone
1036,62.0,38.68284789644013,46.78133333333332,optimization,Acetophenone
1037,53.0,38.68284789644013,51.476190476190474,optimization,Nitrobenzene
1038,0.0,38.68284789644013,63.21083333333334,optimization,Phenylacetylene
1039,65.0,38.68284789644013,77.4955,optimization,Phenylacetylene
1040,74.0,38.68284789644013,55.59119047619048,optimization,Nitrobenzene
1041,29.0,38.68284789644013,40.47812205849705,optimization,1-ethynyl-4-methylbenzene
1042,20.0,38.68284789644013,41.82581818181818,optimization,Acetophenone
1043,1.0,38.68284789644013,16.16,optimization,Nitrobenzene
1044,1.0,38.68284789644013,42.58510327172826,optimization,1-ethynyl-4-methylbenzene
1045,42.0,38.68284789644013,12.612,optimization,Nitrobenzene
1046,53.0,38.68284789644013,70.31111111111112,optimization,Nitrobenzene
1047,0.0,38.68284789644013,3.5325,optimization,Acetophenone
1048,56.0,38.68284789644013,40.368009918186395,optimization,Acetophenone
1049,1.0,38.68284789644013,84.59958333333336,optimization,Phenylacetylene
1050,17.0,38.68284789644013,41.058672896547876,optimization,1-ethynyl-4-methylbenzene
1051,37.0,38.68284789644013,51.557428571428574,optimization,phenylacetylene
1052,75.0,38.68284789644013,71.47320634920635,optimization,phenylacetylene
1053,1.0,38.68284789644013,67.4848080808081,optimization,Acetophenone
1054,53.0,38.68284789644013,74.7275,optimization,Nitrobenzene
1055,56.0,38.68284789644013,44.29214573743249,optimization,Acetophenone
1056,53.0,38.68284789644013,54.29166666666666,optimization,Nitrobenzene
1057,98.0,38.68284789644013,47.971994717700596,optimization,phenylacetylene
1058,0.0,38.68284789644013,6.410893939393938,optimization,Acetophenone
1059,96.0,38.68284789644013,79.60583585858585,optimization,Nitrobenzene
1060,65.0,38.68284789644013,51.70924134199134,optimization,Acetophenone
1061,33.0,38.68284789644013,44.29214573743249,optimization,Acetophenone
1062,30.0,38.68284789644013,63.26313780663781,optimization,Acetophenone
1063,44.0,38.68284789644013,32.09480361305362,optimization,1-ethynyl-4-methylbenzene
1064,49.0,38.68284789644013,41.64875,optimization,Acetophenone
1065,98.0,38.68284789644013,74.22071428571428,optimization,Nitrobenzene
1066,65.0,38.68284789644013,65.81047619047621,optimization,Phenylacetylene
1067,11.0,38.68284789644013,18.49583930775107,optimization,Acetophenone
1068,63.0,38.68284789644013,47.97692904317904,optimization,1-ethynyl-4-methoxybenzene
1069,0.0,38.68284789644013,15.475459734709734,optimization,Acetophenone
1070,1.0,38.68284789644013,45.89583262978852,optimization,1-ethynyl-4-methylbenzene
1071,1.0,38.68284789644013,7.73879761904762,optimization,Acetophenone
1072,93.0,38.68284789644013,65.81047619047621,optimization,Phenylacetylene
1073,31.0,38.68284789644013,3.0660000000000003,optimization,Acetophenone
1074,1.0,38.68284789644013,37.93875,optimization,Acetophenone
1075,41.0,38.68284789644013,26.8526887973138,optimization,Acetophenone
1076,0.0,38.68284789644013,23.163295093795096,optimization,Acetophenone
1077,1.0,38.68284789644013,7.18,optimization,Acetophenone
1078,0.0,38.68284789644013,6.51,optimization,Acetophenone
1079,62.0,38.68284789644013,52.255,optimization,Acetophenone
1080,87.0,38.68284789644013,72.71322288822286,optimization,Acetophenone
1081,47.0,38.68284789644013,1.47,optimization,1-ethynyl-4-methylbenzene
1082,66.0,38.68284789644013,14.766060606060606,optimization,Acetophenone
1083,18.0,38.68284789644013,29.026583333333335,optimization,Acetophenone
1084,30.0,38.68284789644013,9.075666666666667,optimization,Acetophenone
1085,0.0,38.68284789644013,8.50129761904762,optimization,Acetophenone
1086,33.0,38.68284789644013,60.43213636363637,optimization,Acetophenone
1087,27.0,38.68284789644013,21.112796370296373,optimization,1-ethynyl-4-methylbenzene
1088,38.0,38.68284789644013,19.675072510822517,optimization,Acetophenone
1089,52.0,38.68284789644013,36.231452380952376,optimization,Acetophenone
1090,72.0,38.68284789644013,71.1175,optimization,Nitrobenzene
1091,68.0,38.68284789644013,54.29166666666666,optimization,Nitrobenzene
1092,1.0,38.68284789644013,63.941158730158705,optimization,Nitrobenzene
1093,0.0,38.68284789644013,25.26744155844156,optimization,Acetophenone
1094,52.0,38.68284789644013,17.204034493284492,optimization,1-ethynyl-4-methylbenzene
1095,60.0,38.68284789644013,16.1732619047619,optimization,Acetophenone
1096,1.0,38.68284789644013,15.47903982128982,optimization,Acetophenone
1097,24.0,38.68284789644013,15.7498981018981,optimization,1-ethynyl-4-methylbenzene
1098,80.0,38.68284789644013,69.52875,optimization,Nitrobenzene
1099,1.0,38.68284789644013,16.13825,optimization,Phenylacetylene
1100,14.0,38.68284789644013,8.618919913419914,optimization,Acetophenone
1101,0.0,38.68284789644013,25.26744155844156,optimization,Acetophenone
1102,96.0,38.68284789644013,45.89583262978852,optimization,1-ethynyl-4-methylbenzene
1103,46.0,38.68284789644013,42.04916666666666,optimization,Nitrobenzene
1104,1.0,38.68284789644013,27.51082611832612,optimization,Nitrobenzene
1105,50.0,38.68284789644013,28.484603174603173,optimization,Acetophenone
1106,49.0,38.68284789644013,39.54803129223717,optimization,1-ethynyl-4-methylbenzene
1107,41.0,38.68284789644013,58.014675324675316,optimization,Acetophenone
1108,20.0,38.68284789644013,2.455,optimization,Acetophenone
1109,1.0,38.68284789644013,20.947857142857142,optimization,Nitrobenzene
1110,0.0,38.68284789644013,25.26744155844156,optimization,Acetophenone
1111,82.0,38.68284789644013,62.195786630036636,optimization,1-ethynyl-4-methylbenzene
1112,0.0,38.68284789644013,15.44557142857143,optimization,Acetophenone
1113,39.0,38.68284789644013,17.49517094017094,optimization,Acetophenone
1114,51.0,38.68284789644013,44.476523809523805,optimization,phenylacetylene
1115,29.0,38.68284789644013,15.786519341769342,optimization,1-ethynyl-4-methylbenzene
1116,48.0,38.68284789644013,46.11431573981574,optimization,Acetophenone
1117,1.0,38.68284789644013,14.758333333333333,optimization,Nitrobenzene
1118,10.0,38.68284789644013,4.740833333333333,optimization,1-ethynyl-4-methylbenzene
1119,82.0,38.68284789644013,65.51690501165503,optimization,Acetophenone
1120,0.0,38.68284789644013,39.90428968253968,optimization,Acetophenone
1121,49.0,38.68284789644013,52.76583333333333,optimization,Nitrobenzene
1122,20.0,38.68284789644013,40.5925,optimization,Nitrobenzene
1123,0.0,38.68284789644013,17.594306277056276,optimization,1-ethynyl-4-methylbenzene
1124,1.0,38.68284789644013,22.245,optimization,Nitrobenzene
1125,83.0,38.68284789644013,72.14903174603177,optimization,phenylacetylene
1126,58.0,38.68284789644013,29.999860042735058,optimization,1-ethynyl-4-methylbenzene
1127,96.0,38.68284789644013,29.999860042735058,optimization,1-ethynyl-4-methylbenzene
1128,92.0,38.68284789644013,29.999860042735058,optimization,1-ethynyl-4-methylbenzene
1129,98.0,38.68284789644013,65.51690501165503,optimization,Acetophenone
1130,87.0,38.68284789644013,65.51690501165503,optimization,Acetophenone
1131,23.0,38.68284789644013,32.54840476190476,optimization,Acetophenone
1132,1.0,38.68284789644013,83.00588095238098,optimization,Phenylacetylene
1133,62.0,38.68284789644013,44.417056277056275,optimization,Acetophenone
1134,58.0,38.68284789644013,36.791,optimization,Nitrobenzene
1135,39.0,38.68284789644013,38.95973015873016,optimization,Phenylacetylene
1136,0.0,38.68284789644013,18.46402056277056,optimization,Acetophenone
1137,35.0,38.68284789644013,34.56341666666666,optimization,Nitrobenzene
1138,70.0,38.68284789644013,46.11431573981574,optimization,Acetophenone
1139,35.0,38.68284789644013,57.101019119769134,optimization,Acetophenone
1140,75.0,38.68284789644013,61.04638095238095,optimization,phenylacetylene
1141,40.0,38.68284789644013,40.18590873015874,optimization,Acetophenone
1142,20.0,38.68284789644013,13.915472222222224,optimization,Acetophenone
1143,82.0,38.68284789644013,53.0542242202242,optimization,Acetophenone
1144,1.0,38.68284789644013,15.220059523809525,optimization,Nitrobenzene
1145,50.0,38.68284789644013,36.26583333333333,optimization,Nitrobenzene
1146,61.0,38.68284789644013,46.11431573981574,optimization,Acetophenone
1147,37.0,38.68284789644013,58.29528571428572,optimization,phenylacetylene
1148,41.0,38.68284789644013,53.0542242202242,optimization,Acetophenone
1149,0.0,38.68284789644013,38.4170119047619,optimization,1-ethynyl-4-methylbenzene
1150,28.0,38.68284789644013,57.604571289821294,optimization,Nitrobenzene
1151,45.0,38.68284789644013,35.64958008658008,optimization,Acetophenone
1152,0.0,38.68284789644013,43.19840476190477,optimization,1-ethynyl-4-methylbenzene
1153,62.0,38.68284789644013,47.64391666666666,optimization,Acetophenone
1154,77.0,38.68284789644013,29.999860042735058,optimization,1-ethynyl-4-methylbenzene
1155,1.0,38.68284789644013,12.937513888888887,optimization,1-ethynyl-4-methylbenzene
1156,19.0,38.68284789644013,37.135238095238094,optimization,phenylacetylene
1157,92.0,38.68284789644013,65.51690501165503,optimization,Acetophenone
1158,72.0,38.68284789644013,72.578,optimization,Nitrobenzene
1159,38.0,38.68284789644013,56.64916666666666,optimization,Nitrobenzene
1160,31.0,38.68284789644013,13.99,optimization,Acetophenone
1161,8.0,38.68284789644013,33.86016891441892,optimization,Acetophenone
1162,77.0,38.68284789644013,57.97457142857144,optimization,phenylacetylene
1163,1.0,38.68284789644013,46.11431573981574,optimization,Acetophenone
1164,80.0,38.68284789644013,55.71538095238097,optimization,phenylacetylene
1165,1.0,38.68284789644013,51.36845634920635,optimization,Acetophenone
1166,15.0,38.68284789644013,6.090833333333332,optimization,1-ethynyl-4-methylbenzene
1167,18.0,38.68284789644013,25.978662698412695,optimization,Acetophenone
1168,38.0,38.68284789644013,37.438452380952384,optimization,Acetophenone
1169,25.0,38.68284789644013,46.11431573981574,optimization,Acetophenone
1170,31.0,38.68284789644013,52.87990476190476,optimization,1-ethynyl-4-methylbenzene
1171,76.0,38.68284789644013,84.30287301587303,optimization,Phenylacetylene
1172,1.0,38.68284789644013,67.00372619047619,optimization,Nitrobenzene
1173,0.0,38.68284789644013,5.643176129426129,optimization,1-ethynyl-4-methylbenzene
1174,0.0,38.68284789644013,6.118797619047619,optimization,Acetophenone
1175,31.0,38.68284789644013,29.999860042735058,optimization,1-ethynyl-4-methylbenzene
1176,0.0,38.68284789644013,20.02674675324675,optimization,Acetophenone
1177,70.0,38.68284789644013,62.50845707070708,optimization,Acetophenone
1178,78.0,38.68284789644013,84.65751587301587,optimization,Nitrobenzene
1179,0.0,38.68284789644013,35.26830952380953,optimization,1-ethynyl-4-methylbenzene
1180,69.0,38.68284789644013,31.416645958616545,optimization,1-ethynyl-4-methylbenzene
1181,15.0,38.68284789644013,4.38,optimization,1-ethynyl-4-methylbenzene
1182,70.0,38.68284789644013,59.39557142857143,optimization,Acetophenone
1183,72.0,38.68284789644013,65.94566666666667,optimization,Nitrobenzene
1184,1.0,38.68284789644013,36.47680952380952,optimization,Acetophenone
1185,44.0,38.68284789644013,53.196000000000005,optimization,Phenylacetylene
1186,74.0,38.68284789644013,36.541666666666664,optimization,phenylacetylene
1187,46.0,38.68284789644013,37.25666666666667,optimization,Nitrobenzene
1188,1.0,38.68284789644013,27.27,optimization,Acetophenone
1189,41.0,38.68284789644013,57.72457697857697,optimization,Acetophenone
1190,1.0,38.68284789644013,67.40567857142857,optimization,Phenylacetylene
1191,1.0,38.68284789644013,7.883059523809524,optimization,Acetophenone
1192,1.0,38.68284789644013,71.1390119047619,optimization,Phenylacetylene
1193,60.0,38.68284789644013,77.69675541125541,optimization,Acetophenone
1194,52.0,38.68284789644013,34.664,optimization,Acetophenone
1195,11.0,38.68284789644013,16.80752605890841,optimization,Acetophenone
1196,50.0,38.68284789644013,43.189523809523806,optimization,Nitrobenzene
1197,67.0,38.68284789644013,84.65751587301587,optimization,Nitrobenzene
1198,24.0,38.68284789644013,25.265529775176514,optimization,1-ethynyl-4-methylbenzene
1199,38.0,38.68284789644013,46.994,optimization,Nitrobenzene
1200,1.0,38.68284789644013,12.861320333261512,optimization,1-ethynyl-4-methylbenzene
1201,0.0,38.68284789644013,34.41,optimization,Acetophenone
1202,98.0,38.68284789644013,77.69675541125541,optimization,Acetophenone
1203,0.0,38.68284789644013,71.90403318903319,optimization,Acetophenone
1204,44.0,38.68284789644013,38.01236648155766,optimization,1-ethynyl-4-methylbenzene
1205,78.0,38.68284789644013,36.59262012987013,optimization,Acetophenone
1206,0.0,38.68284789644013,41.535626262626266,optimization,Acetophenone
1207,47.0,38.68284789644013,75.31111111111112,optimization,phenylacetylene
1208,82.0,38.68284789644013,77.69675541125541,optimization,Acetophenone
1209,92.0,38.68284789644013,77.69675541125541,optimization,Acetophenone
1210,98.0,38.68284789644013,77.12059523809523,optimization,Nitrobenzene
1211,38.0,38.68284789644013,13.943021506484424,optimization,1-ethynyl-4-methylbenzene
1212,0.0,38.68284789644013,15.917702380952383,optimization,Acetophenone
1213,83.0,38.68284789644013,21.975304487179493,optimization,1-ethynyl-4-methylbenzene
1214,0.0,38.68284789644013,20.499583333333334,optimization,Phenylacetylene
1215,51.0,38.68284789644013,47.16784523809524,optimization,1-ethynyl-4-methoxybenzene
1216,38.0,38.68284789644013,32.406777777777776,optimization,phenylacetylene
1217,31.0,38.68284789644013,40.556635142635145,optimization,Acetophenone
1218,0.0,38.68284789644013,39.43433333333333,optimization,Nitrobenzene
1219,0.0,38.68284789644013,24.202666666666666,optimization,Acetophenone
1220,0.0,38.68284789644013,12.753166666666665,optimization,Acetophenone
1221,42.0,38.68284789644013,38.034,optimization,Nitrobenzene
1222,31.0,38.68284789644013,36.25,optimization,Acetophenone
1223,1.0,38.68284789644013,39.03543284493284,optimization,1-ethynyl-4-methylbenzene
1224,0.0,38.68284789644013,11.752142857142857,optimization,Acetophenone
1225,93.0,38.68284789644013,66.84807142857143,optimization,Phenylacetylene
1226,50.0,38.68284789644013,66.59738095238096,optimization,Nitrobenzene
1227,23.0,38.68284789644013,42.610184371184374,optimization,Acetophenone
1228,86.0,38.68284789644013,85.27580952380953,optimization,Phenylacetylene
1229,96.0,38.68284789644013,42.77785392243448,optimization,1-ethynyl-4-methylbenzene
1230,42.0,38.68284789644013,37.19166666666666,optimization,Phenylacetylene
1231,82.0,38.68284789644013,60.28334528727879,optimization,1-ethynyl-4-methylbenzene
1232,1.0,38.68284789644013,39.94,optimization,Acetophenone
1233,26.0,38.68284789644013,61.387619047619054,optimization,Phenylacetylene
1234,24.0,38.68284789644013,26.925119463869464,optimization,Acetophenone
1235,74.0,38.68284789644013,63.16000000000001,optimization,Nitrobenzene
1236,1.0,38.68284789644013,74.04609523809523,optimization,Nitrobenzene
1237,1.0,38.68284789644013,77.69675541125541,optimization,Acetophenone
1238,49.0,38.68284789644013,59.157738011988016,optimization,1-ethynyl-4-methylbenzene
1239,0.0,38.68284789644013,25.82283333333333,optimization,Acetophenone
